order_id,items_used,balance_spent,order_date
29316,Peach Tea,6.25,2025-04-11 13:55:30
29317,Halo Halo (add Honey Jelly); Pearl Milk Tea (add Honey Jelly); Lemonade (add Ice Cream); Coffee Milk Tea; Pearl Milk Tea,32.5,2025-04-11 14:28:30
29318,Pearl Milk Tea (add Ice Cream); Pearl Milk Tea; Black Honey Tea; Thai Pearl Milk Tea,23.7,2025-04-11 15:03:00
29319,Tiger Boba,6.5,2025-04-11 15:15:45
29320,Oolong Tea (add Honey Jelly); Iced Thai Tea,12.15,2025-04-11 16:12:00
29321,Pearl Milk Tea; Lemonade,11.0,2025-04-11 16:14:15
29322,Fresh Matcha (add Honey Jelly); Tiger Boba,13.5,2025-04-11 16:57:45
29323,Coffee Milk Tea (add Boba Pearls); Tiger Boba; Pearl Milk Tea,19.3,2025-04-12 09:01:30
29324,Thai Pearl Milk Tea,6.25,2025-04-12 09:03:45
29325,Peach Tea (add Honey Jelly); Tiger Boba; Green Tea,18.15,2025-04-12 09:06:45
29326,Lemonade (add Boba Pearls); Thai Pearl Milk Tea,12.2,2025-04-12 09:09:00
29327,Thai Pearl Milk Tea (add Ice Cream); Lemonade (add Ice Cream); Iced Thai Tea,20.2,2025-04-12 09:11:15
29328,Halo Halo (add Ice Cream); Coffee Crema,14.45,2025-04-12 09:15:45
29329,Tiger Boba (add Honey Jelly); Iced Thai Tea (add Ice Cream); Oolong Tea; Black Honey Tea,24.5,2025-04-12 09:24:45
29330,Black Tea (add Honey Jelly); Oolong Tea (add Pudding); Coffee Crema; Peach Tea; Pearl Milk Tea,29.35,2025-04-12 09:27:00
29331,Fresh Matcha; Black Tea,10.9,2025-04-12 09:27:45
29332,Oolong Tea (add Pudding); Coffee Milk Tea (add Honey Jelly); Tiger Boba; Fresh Matcha; Green Honey Tea,30.0,2025-04-12 09:33:00
29333,Lemonade (add Pudding); Peach Tea,12.2,2025-04-12 09:36:00
29334,Black Tea (add Pudding); Fresh Matcha,11.65,2025-04-12 09:37:30
29335,Coffee Crema (add Ice Cream); Peach Tea (add Boba Pearls); Green Tea,19.15,2025-04-12 09:38:15
29336,Iced Thai Tea,6.75,2025-04-12 09:39:00
29337,Lemonade (add Ice Cream); Iced Thai Tea,12.95,2025-04-12 09:39:45
29338,Oolong Tea,4.65,2025-04-12 09:40:30
29339,Strawberry Matcha,6.5,2025-04-12 09:43:30
29340,Green Tea (add Pudding); Lemonade,10.6,2025-04-12 09:48:45
29341,Fresh Matcha (add Boba Pearls); Strawberry Matcha (add Honey Jelly); Coffee Milk Tea; Tiger Boba; Black Honey Tea,31.85,2025-04-12 09:49:30
29342,Green Honey Tea; Black Honey Tea; Strawberry Matcha,16.2,2025-04-12 09:53:15
29343,Peach Tea (add Ice Cream); Thai Pearl Milk Tea,13.5,2025-04-12 09:55:30
29344,Coffee Crema (add Boba Pearls); Pearl Milk Tea,13.05,2025-04-12 09:57:00
29345,Strawberry Matcha; Lemonade; Iced Thai Tea; Coffee Crema; Peach Tea,31.2,2025-04-12 09:59:15
29346,Strawberry Matcha (add Honey Jelly); Fresh Matcha,13.5,2025-04-12 10:02:15
29347,Pearl Milk Tea; Coffee Crema,12.3,2025-04-12 10:12:00
29348,Oolong Tea (add Pudding); Fresh Matcha (add Pudding); Thai Pearl Milk Tea; Thai Pearl Milk Tea,24.9,2025-04-12 10:13:30
29349,Halo Halo,6.95,2025-04-12 10:17:15
29350,Coffee Crema (add Honey Jelly); Coffee Milk Tea; Coffee Crema; Tiger Boba; Thai Pearl Milk Tea,32.75,2025-04-12 10:18:45
29351,Thai Pearl Milk Tea (add Pudding); Coffee Milk Tea (add Boba Pearls); Fresh Matcha,20.25,2025-04-12 10:20:15
29352,Black Honey Tea (add Pudding); Peach Tea (add Boba Pearls); Green Honey Tea,17.45,2025-04-12 10:24:45
29353,Fresh Matcha; Green Tea; Coffee Milk Tea,17.15,2025-04-12 10:25:30
29354,Peach Tea (add Boba Pearls); Lemonade (add Ice Cream); Pearl Milk Tea; Green Honey Tea; Strawberry Matcha,30.35,2025-04-12 10:33:45
29355,Halo Halo (add Boba Pearls); Peach Tea (add Pudding); Green Honey Tea; Green Tea,24.2,2025-04-12 10:34:30
29356,Thai Pearl Milk Tea (add Ice Cream); Oolong Tea (add Honey Jelly); Tiger Boba (add Ice Cream); Fresh Matcha; Halo Halo,33.35,2025-04-12 10:37:30
29357,Coffee Crema,6.5,2025-04-12 10:40:30
29358,Fresh Matcha (add Pudding); Black Tea (add Honey Jelly); Halo Halo; Green Tea,24.0,2025-04-12 10:45:45
29359,Green Honey Tea (add Ice Cream); Green Honey Tea,10.7,2025-04-12 10:48:00
29360,Black Tea,4.65,2025-04-12 10:48:45
29361,Pearl Milk Tea; Pearl Milk Tea; Black Tea; Fresh Matcha,22.5,2025-04-12 10:54:45
29362,Black Tea (add Ice Cream); Coffee Crema,12.15,2025-04-12 10:56:15
29363,Black Tea (add Boba Pearls); Fresh Matcha,11.65,2025-04-12 10:57:00
29364,Peach Tea (add Boba Pearls); Strawberry Matcha,13.5,2025-04-12 10:59:15
29365,Green Tea; Coffee Crema; Coffee Milk Tea,17.4,2025-04-12 11:03:00
29366,Pearl Milk Tea (add Pudding); Tiger Boba (add Pudding); Peach Tea; Black Honey Tea; Fresh Matcha,31.15,2025-04-12 11:08:15
29367,Black Honey Tea,4.85,2025-04-12 11:12:45
29368,Peach Tea (add Boba Pearls); Green Honey Tea; Fresh Matcha; Strawberry Matcha,24.6,2025-04-12 11:15:45
29369,Black Tea; Green Honey Tea; Oolong Tea,14.15,2025-04-12 11:18:00
29370,Lemonade (add Honey Jelly); Coffee Crema,12.45,2025-04-12 11:25:30
29371,Peach Tea,6.25,2025-04-12 11:26:15
29372,Coffee Milk Tea,6.25,2025-04-12 11:27:45
29373,Coffee Milk Tea (add Honey Jelly); Pearl Milk Tea; Green Tea,17.45,2025-04-12 11:45:45
29374,Fresh Matcha,6.25,2025-04-12 11:48:45
29375,Green Honey Tea (add Pudding); Tiger Boba (add Honey Jelly); Green Tea; Black Tea,22.15,2025-04-12 11:51:45
29376,Halo Halo (add Boba Pearls); Strawberry Matcha (add Honey Jelly); Peach Tea; Strawberry Matcha; Lemonade,32.9,2025-04-12 11:57:00
29377,Halo Halo,6.95,2025-04-12 12:03:45
29378,Thai Pearl Milk Tea (add Honey Jelly); Iced Thai Tea (add Ice Cream); Coffee Crema (add Honey Jelly); Pearl Milk Tea; Lemonade,33.0,2025-04-12 12:06:45
29379,Halo Halo (add Pudding); Coffee Crema (add Ice Cream); Lemonade (add Ice Cream); Strawberry Matcha,27.9,2025-04-12 12:07:30
29380,Strawberry Matcha,6.5,2025-04-12 12:08:15
29381,Coffee Milk Tea (add Boba Pearls); Fresh Matcha; Pearl Milk Tea,19.05,2025-04-12 12:09:45
29382,Peach Tea (add Ice Cream); Halo Halo; Halo Halo; Peach Tea,27.4,2025-04-12 12:10:30
29383,Thai Pearl Milk Tea (add Honey Jelly); Coffee Crema; Black Tea; Oolong Tea; Pearl Milk Tea,28.6,2025-04-12 12:20:15
29384,Lemonade,5.2,2025-04-12 12:21:00
29385,Lemonade,5.2,2025-04-12 12:27:00
29386,Peach Tea (add Honey Jelly); Peach Tea (add Honey Jelly); Iced Thai Tea (add Honey Jelly); Thai Pearl Milk Tea,27.75,2025-04-12 12:28:30
29387,Tiger Boba; Pearl Milk Tea; Iced Thai Tea; Pearl Milk Tea,24.85,2025-04-12 12:36:45
29388,Green Honey Tea (add Honey Jelly); Iced Thai Tea (add Honey Jelly); Fresh Matcha; Strawberry Matcha,25.85,2025-04-12 12:39:45
29389,Halo Halo,6.95,2025-04-12 12:42:45
29390,Strawberry Matcha (add Ice Cream); Coffee Crema (add Honey Jelly); Pearl Milk Tea,20.55,2025-04-12 12:43:30
29391,Coffee Crema (add Honey Jelly); Lemonade; Green Tea,17.1,2025-04-12 12:45:45
29392,Lemonade,5.2,2025-04-12 12:46:30
29393,Coffee Crema (add Boba Pearls); Halo Halo (add Honey Jelly); Halo Halo (add Honey Jelly); Pearl Milk Tea,28.45,2025-04-12 12:48:00
29394,Coffee Milk Tea (add Ice Cream); Tiger Boba,13.75,2025-04-12 12:48:45
29395,Halo Halo (add Pudding); Lemonade (add Ice Cream); Iced Thai Tea,20.65,2025-04-12 12:49:30
29396,Green Tea (add Boba Pearls); Peach Tea; Strawberry Matcha,18.15,2025-04-12 12:51:45
29397,Fresh Matcha (add Honey Jelly); Peach Tea (add Boba Pearls); Green Honey Tea (add Honey Jelly); Iced Thai Tea,26.35,2025-04-12 12:54:45
29398,Coffee Milk Tea (add Honey Jelly); Thai Pearl Milk Tea; Coffee Milk Tea; Green Tea; Fresh Matcha,30.4,2025-04-12 13:03:45
29399,Oolong Tea (add Ice Cream); Green Tea (add Boba Pearls); Green Tea,15.7,2025-04-12 13:04:30
29400,Black Tea (add Pudding); Black Honey Tea (add Ice Cream); Green Honey Tea; Black Honey Tea; Oolong Tea,25.6,2025-04-12 13:08:15
29401,Coffee Crema (add Pudding); Green Tea (add Pudding); Thai Pearl Milk Tea; Oolong Tea; Coffee Milk Tea,29.8,2025-04-12 13:10:30
29402,Green Honey Tea (add Honey Jelly); Strawberry Matcha,12.1,2025-04-12 13:21:45
29403,Peach Tea; Green Tea; Green Tea,15.55,2025-04-12 13:25:30
29404,Peach Tea,6.25,2025-04-12 13:29:15
29405,Oolong Tea; Halo Halo; Peach Tea; Green Honey Tea,22.7,2025-04-12 13:33:00
29406,Green Tea (add Pudding); Fresh Matcha (add Ice Cream); Coffee Milk Tea,18.9,2025-04-12 13:33:45
29407,Green Honey Tea (add Ice Cream); Iced Thai Tea; Peach Tea,18.85,2025-04-12 13:39:45
29408,Fresh Matcha (add Ice Cream); Peach Tea (add Ice Cream); Fresh Matcha,20.75,2025-04-12 13:42:45
29409,Black Tea (add Ice Cream); Fresh Matcha,11.9,2025-04-12 13:43:30
29410,Green Honey Tea (add Ice Cream); Coffee Crema (add Boba Pearls); Coffee Milk Tea; Peach Tea,25.6,2025-04-12 13:45:00
29411,Coffee Crema (add Honey Jelly); Black Tea,11.9,2025-04-12 13:45:45
29412,Lemonade,5.2,2025-04-12 13:47:15
29413,Oolong Tea (add Pudding); Black Tea (add Boba Pearls); Black Honey Tea (add Honey Jelly); Coffee Crema; Iced Thai Tea,29.65,2025-04-12 13:56:15
29414,Black Honey Tea (add Boba Pearls); Halo Halo (add Boba Pearls); Thai Pearl Milk Tea; Tiger Boba,26.05,2025-04-12 13:57:00
29415,Black Tea,4.65,2025-04-12 13:59:15
29416,Coffee Milk Tea; Peach Tea; Green Tea; Black Tea; Pearl Milk Tea,27.6,2025-04-12 14:02:15
29417,Iced Thai Tea,6.75,2025-04-12 14:06:00
29418,Peach Tea; Halo Halo,13.2,2025-04-12 14:06:45
29419,Iced Thai Tea (add Boba Pearls); Lemonade (add Pudding); Thai Pearl Milk Tea; Pearl Milk Tea; Black Honey Tea,30.35,2025-04-12 14:08:15
29420,Tiger Boba; Fresh Matcha; Pearl Milk Tea; Black Honey Tea; Black Tea,28.05,2025-04-12 14:09:00
29421,Green Tea (add Honey Jelly); Pearl Milk Tea (add Boba Pearls); Oolong Tea (add Ice Cream); Halo Halo; Fresh Matcha,30.8,2025-04-12 14:10:30
29422,Tiger Boba; Tiger Boba,13.0,2025-04-12 14:11:15
29423,Fresh Matcha (add Pudding); Halo Halo,13.95,2025-04-12 14:15:00
29424,Green Honey Tea (add Pudding); Halo Halo; Black Honey Tea; Thai Pearl Milk Tea,23.65,2025-04-12 14:18:00
29425,Black Tea (add Ice Cream); Green Honey Tea (add Pudding); Halo Halo (add Ice Cream); Lemonade,24.4,2025-04-12 14:19:30
29426,Black Tea (add Ice Cream); Iced Thai Tea,12.4,2025-04-12 14:21:00
29427,Strawberry Matcha (add Honey Jelly); Black Honey Tea; Coffee Crema; Tiger Boba,25.1,2025-04-12 14:23:15
29428,Halo Halo (add Ice Cream); Pearl Milk Tea,13.75,2025-04-12 14:24:00
29429,Peach Tea,6.25,2025-04-12 14:24:45
29430,Peach Tea (add Pudding); Fresh Matcha; Lemonade; Thai Pearl Milk Tea; Coffee Crema,31.2,2025-04-12 14:28:30
29431,Fresh Matcha (add Honey Jelly); Halo Halo,13.95,2025-04-12 14:29:15
29432,Oolong Tea (add Boba Pearls); Green Tea,10.05,2025-04-12 14:34:30
29433,Iced Thai Tea (add Honey Jelly); Strawberry Matcha; Green Tea; Oolong Tea,23.3,2025-04-12 14:35:15
29434,Strawberry Matcha (add Ice Cream); Thai Pearl Milk Tea,13.75,2025-04-12 14:36:00
29435,Fresh Matcha (add Ice Cream); Thai Pearl Milk Tea (add Honey Jelly); Green Tea,18.9,2025-04-12 14:41:15
29436,Green Tea,4.65,2025-04-12 14:42:00
29437,Green Honey Tea (add Ice Cream); Coffee Crema (add Ice Cream); Coffee Crema; Thai Pearl Milk Tea; Black Tea,30.75,2025-04-12 14:44:15
29438,Black Honey Tea (add Pudding); Iced Thai Tea,12.35,2025-04-12 14:56:15
29439,Lemonade; Iced Thai Tea; Iced Thai Tea; Black Honey Tea; Fresh Matcha,29.8,2025-04-12 15:02:15
29440,Pearl Milk Tea (add Honey Jelly); Iced Thai Tea (add Boba Pearls); Tiger Boba,20.55,2025-04-12 15:04:30
29441,Iced Thai Tea (add Boba Pearls); Strawberry Matcha,14.0,2025-04-12 15:09:00
29442,Fresh Matcha (add Ice Cream); Thai Pearl Milk Tea; Tiger Boba,20.0,2025-04-12 15:15:00
29443,Lemonade (add Boba Pearls); Black Tea,10.6,2025-04-12 15:21:45
29444,Oolong Tea,4.65,2025-04-12 15:24:00
29445,Fresh Matcha (add Boba Pearls); Green Honey Tea,11.85,2025-04-12 15:24:45
29446,Coffee Crema (add Boba Pearls); Peach Tea,13.5,2025-04-12 15:25:30
29447,Coffee Milk Tea (add Honey Jelly); Black Honey Tea (add Ice Cream); Black Honey Tea (add Pudding); Black Tea; Black Honey Tea,27.95,2025-04-12 15:28:30
29448,Pearl Milk Tea,5.8,2025-04-12 15:29:15
29449,Lemonade (add Pudding); Thai Pearl Milk Tea (add Pudding); Lemonade,18.15,2025-04-12 15:30:45
29450,Green Tea (add Ice Cream); Green Honey Tea,10.5,2025-04-12 15:32:15
29451,Green Tea; Pearl Milk Tea; Fresh Matcha; Black Tea; Green Tea,26.0,2025-04-12 15:37:30
29452,Tiger Boba (add Honey Jelly); Black Tea; Pearl Milk Tea; Oolong Tea; Black Tea,27.0,2025-04-12 15:40:30
29453,Coffee Crema (add Boba Pearls); Oolong Tea,11.9,2025-04-12 15:42:00
29454,Strawberry Matcha (add Honey Jelly); Thai Pearl Milk Tea; Halo Halo,20.45,2025-04-12 15:44:15
29455,Strawberry Matcha; Lemonade; Black Honey Tea,16.55,2025-04-12 15:45:45
29456,Coffee Milk Tea (add Honey Jelly); Lemonade (add Ice Cream); Green Honey Tea,18.05,2025-04-12 15:47:15
29457,Pearl Milk Tea (add Honey Jelly); Black Tea (add Pudding); Coffee Milk Tea (add Honey Jelly); Coffee Milk Tea; Green Honey Tea,30.05,2025-04-12 15:49:30
29458,Green Tea,4.65,2025-04-12 15:56:15
29459,Lemonade (add Pudding); Fresh Matcha (add Honey Jelly); Fresh Matcha,19.2,2025-04-12 15:59:15
29460,Strawberry Matcha,6.5,2025-04-12 16:01:30
29461,Lemonade (add Ice Cream); Thai Pearl Milk Tea (add Pudding); Strawberry Matcha,19.7,2025-04-12 16:02:15
29462,Black Honey Tea (add Ice Cream); Coffee Crema; Green Tea; Pearl Milk Tea,22.8,2025-04-12 16:03:45
29463,Lemonade,5.2,2025-04-12 16:04:30
29464,Coffee Milk Tea (add Honey Jelly); Green Honey Tea (add Boba Pearls); Black Tea,17.25,2025-04-12 16:06:00
29465,Fresh Matcha; Lemonade; Strawberry Matcha; Oolong Tea,22.6,2025-04-12 16:10:30
29466,Thai Pearl Milk Tea,6.25,2025-04-12 16:11:15
29467,Oolong Tea (add Pudding); Tiger Boba,11.9,2025-04-12 16:12:00
29468,Lemonade; Green Honey Tea; Black Tea; Black Tea,19.35,2025-04-12 16:17:15
29469,Thai Pearl Milk Tea,6.25,2025-04-12 16:18:45
29470,Halo Halo,6.95,2025-04-12 16:20:15
29471,Green Honey Tea; Tiger Boba; Peach Tea,17.6,2025-04-12 16:23:15
29472,Lemonade,5.2,2025-04-12 16:25:30
29473,Coffee Crema; Coffee Crema; Green Tea,17.65,2025-04-12 16:26:15
29474,Coffee Milk Tea (add Boba Pearls); Fresh Matcha,13.25,2025-04-12 16:27:00
29475,Green Honey Tea,4.85,2025-04-12 16:28:30
29476,Lemonade (add Pudding); Iced Thai Tea (add Boba Pearls); Black Honey Tea (add Ice Cream); Coffee Crema; Halo Halo,32.75,2025-04-12 16:36:45
29477,Tiger Boba; Oolong Tea; Black Tea,15.8,2025-04-12 16:37:30
29478,Pearl Milk Tea (add Pudding); Green Tea (add Boba Pearls); Black Tea (add Boba Pearls); Halo Halo,24.3,2025-04-12 16:40:30
29479,Halo Halo,6.95,2025-04-12 16:41:15
29480,Pearl Milk Tea (add Boba Pearls); Iced Thai Tea (add Ice Cream); Coffee Crema; Coffee Crema,27.3,2025-04-12 16:43:30
29481,Green Honey Tea,4.85,2025-04-12 16:45:00
29482,Thai Pearl Milk Tea (add Pudding); Pearl Milk Tea (add Ice Cream); Thai Pearl Milk Tea; Coffee Crema; Fresh Matcha,32.8,2025-04-12 16:46:30
29483,Strawberry Matcha (add Ice Cream); Lemonade (add Honey Jelly); Tiger Boba; Black Honey Tea; Thai Pearl Milk Tea,31.05,2025-04-12 16:51:00
29484,Tiger Boba; Tiger Boba,13.0,2025-04-12 16:53:15
29485,Pearl Milk Tea (add Pudding); Pearl Milk Tea (add Pudding); Black Honey Tea,17.95,2025-04-12 16:57:45
29486,Black Tea; Thai Pearl Milk Tea; Iced Thai Tea; Pearl Milk Tea,23.45,2025-04-13 09:00:45
29487,Iced Thai Tea (add Honey Jelly); Pearl Milk Tea; Peach Tea,19.55,2025-04-13 09:01:30
29488,Pearl Milk Tea; Black Honey Tea; Thai Pearl Milk Tea; Coffee Crema; Lemonade,28.6,2025-04-13 09:03:00
29489,Iced Thai Tea (add Honey Jelly); Coffee Milk Tea (add Ice Cream); Fresh Matcha (add Honey Jelly); Fresh Matcha,28.0,2025-04-13 09:06:00
29490,Strawberry Matcha,6.5,2025-04-13 09:06:45
29491,Halo Halo; Lemonade; Pearl Milk Tea,17.95,2025-04-13 09:09:45
29492,Iced Thai Tea (add Boba Pearls); Green Tea,12.15,2025-04-13 09:12:00
29493,Strawberry Matcha; Black Honey Tea; Thai Pearl Milk Tea; Green Honey Tea,22.45,2025-04-13 09:12:45
29494,Strawberry Matcha; Peach Tea,12.75,2025-04-13 09:13:30
29495,Coffee Crema (add Pudding); Black Honey Tea (add Ice Cream); Strawberry Matcha; Peach Tea,25.85,2025-04-13 09:16:30
29496,Black Tea (add Honey Jelly); Black Tea (add Ice Cream); Tiger Boba (add Boba Pearls); Black Honey Tea,23.15,2025-04-13 09:18:00
29497,Strawberry Matcha (add Ice Cream); Lemonade; Pearl Milk Tea,18.5,2025-04-13 09:18:45
29498,Halo Halo,6.95,2025-04-13 09:19:30
29499,Lemonade (add Pudding); Fresh Matcha (add Honey Jelly); Tiger Boba (add Boba Pearls); Black Honey Tea,25.05,2025-04-13 09:21:00
29500,Iced Thai Tea,6.75,2025-04-13 09:24:00
29501,Halo Halo; Black Tea; Green Honey Tea; Lemonade; Halo Halo,28.6,2025-04-13 09:24:45
29502,Coffee Crema (add Boba Pearls); Oolong Tea,11.9,2025-04-13 09:26:15
29503,Halo Halo; Iced Thai Tea; Halo Halo; Strawberry Matcha; Green Honey Tea,32.0,2025-04-13 09:27:45
29504,Green Honey Tea; Pearl Milk Tea; Oolong Tea,15.3,2025-04-13 09:30:45
29505,Peach Tea (add Honey Jelly); Black Tea,11.65,2025-04-13 09:32:15
29506,Black Honey Tea; Strawberry Matcha; Green Tea,16.0,2025-04-13 09:35:15
29507,Peach Tea (add Pudding); Tiger Boba (add Boba Pearls); Coffee Crema,20.75,2025-04-13 09:36:00
29508,Oolong Tea (add Boba Pearls); Green Tea,10.05,2025-04-13 09:39:00
29509,Tiger Boba (add Pudding); Peach Tea; Iced Thai Tea,20.25,2025-04-13 09:45:00
29510,Fresh Matcha (add Pudding); Lemonade (add Ice Cream); Coffee Crema (add Ice Cream); Coffee Crema,27.2,2025-04-13 09:48:00
29511,Thai Pearl Milk Tea (add Boba Pearls); Coffee Milk Tea (add Boba Pearls); Iced Thai Tea,20.75,2025-04-13 09:52:30
29512,Black Tea (add Boba Pearls); Black Tea (add Pudding); Lemonade (add Honey Jelly); Black Tea; Black Tea,26.05,2025-04-13 09:54:45
29513,Fresh Matcha; Strawberry Matcha; Peach Tea; Strawberry Matcha; Oolong Tea,30.15,2025-04-13 09:55:30
29514,Oolong Tea (add Ice Cream); Pearl Milk Tea (add Ice Cream); Green Tea; Coffee Crema; Pearl Milk Tea,29.4,2025-04-13 09:57:45
29515,Oolong Tea (add Pudding); Strawberry Matcha; Black Tea,16.55,2025-04-13 10:00:00
29516,Green Tea,4.65,2025-04-13 10:03:00
29517,Iced Thai Tea; Black Honey Tea,11.6,2025-04-13 10:04:30
29518,Pearl Milk Tea (add Ice Cream); Coffee Crema; Fresh Matcha; Thai Pearl Milk Tea; Coffee Milk Tea,32.05,2025-04-13 10:05:15
29519,Oolong Tea; Green Tea,9.3,2025-04-13 10:08:15
29520,Peach Tea,6.25,2025-04-13 10:09:00
29521,Strawberry Matcha,6.5,2025-04-13 10:09:45
29522,Iced Thai Tea (add Boba Pearls); Black Tea (add Ice Cream); Strawberry Matcha (add Ice Cream); Coffee Milk Tea; Peach Tea,33.15,2025-04-13 10:12:45
29523,Oolong Tea; Fresh Matcha,10.9,2025-04-13 10:18:00
29524,Halo Halo (add Ice Cream); Halo Halo (add Pudding); Fresh Matcha; Strawberry Matcha; Green Honey Tea,33.25,2025-04-13 10:20:15
29525,Coffee Milk Tea (add Pudding); Peach Tea; Coffee Milk Tea; Coffee Milk Tea,25.75,2025-04-13 10:26:15
29526,Green Honey Tea,4.85,2025-04-13 10:28:30
29527,Green Tea (add Pudding); Peach Tea,11.65,2025-04-13 10:30:45
29528,Oolong Tea (add Ice Cream); Fresh Matcha (add Honey Jelly); Coffee Milk Tea,18.9,2025-04-13 10:31:30
29529,Strawberry Matcha (add Pudding); Thai Pearl Milk Tea (add Boba Pearls); Strawberry Matcha,20.75,2025-04-13 10:32:15
29530,Green Tea; Coffee Crema; Fresh Matcha; Coffee Milk Tea; Green Honey Tea,28.5,2025-04-13 10:33:00
29531,Pearl Milk Tea; Tiger Boba; Pearl Milk Tea; Iced Thai Tea,24.85,2025-04-13 10:39:45
29532,Fresh Matcha,6.25,2025-04-13 10:40:30
29533,Black Tea,4.65,2025-04-13 10:42:00
29534,Peach Tea,6.25,2025-04-13 10:43:30
29535,Tiger Boba,6.5,2025-04-13 10:45:45
29536,Tiger Boba (add Honey Jelly); Peach Tea (add Boba Pearls); Coffee Crema (add Ice Cream); Black Honey Tea; Peach Tea,32.85,2025-04-13 10:48:45
29537,Coffee Milk Tea (add Pudding); Tiger Boba (add Pudding); Black Honey Tea; Oolong Tea,23.75,2025-04-13 10:52:30
29538,Halo Halo,6.95,2025-04-13 10:54:00
29539,Black Tea (add Honey Jelly); Black Honey Tea (add Pudding); Halo Halo,17.95,2025-04-13 10:55:30
29540,Lemonade (add Boba Pearls); Fresh Matcha (add Ice Cream); Coffee Milk Tea (add Pudding); Oolong Tea,24.85,2025-04-13 10:56:15
29541,Coffee Milk Tea; Coffee Milk Tea; Pearl Milk Tea; Oolong Tea; Thai Pearl Milk Tea,29.2,2025-04-13 10:58:30
29542,Thai Pearl Milk Tea (add Ice Cream); Iced Thai Tea,14.0,2025-04-13 11:00:00
29543,Coffee Milk Tea,6.25,2025-04-13 11:04:30
29544,Green Honey Tea (add Pudding); Thai Pearl Milk Tea (add Boba Pearls); Black Honey Tea; Halo Halo,24.4,2025-04-13 11:05:15
29545,Halo Halo (add Honey Jelly); Tiger Boba (add Boba Pearls); Black Honey Tea,19.8,2025-04-13 11:06:00
29546,Black Tea; Black Tea; Oolong Tea,13.95,2025-04-13 11:07:30
29547,Green Honey Tea (add Ice Cream); Peach Tea (add Ice Cream); Oolong Tea,17.75,2025-04-13 11:09:45
29548,Iced Thai Tea (add Boba Pearls); Coffee Milk Tea (add Ice Cream); Coffee Milk Tea,21.0,2025-04-13 11:12:00
29549,Fresh Matcha; Black Tea; Iced Thai Tea; Black Tea,22.3,2025-04-13 11:12:45
29550,Green Tea,4.65,2025-04-13 11:13:30
29551,Oolong Tea; Black Honey Tea; Black Tea; Coffee Crema,20.65,2025-04-13 11:14:15
29552,Oolong Tea (add Pudding); Thai Pearl Milk Tea (add Boba Pearls); Oolong Tea (add Honey Jelly); Strawberry Matcha; Lemonade,29.5,2025-04-13 11:15:45
29553,Halo Halo (add Pudding); Thai Pearl Milk Tea; Strawberry Matcha; Halo Halo,27.4,2025-04-13 11:18:45
29554,Coffee Crema; Iced Thai Tea,13.25,2025-04-13 11:19:30
29555,Coffee Crema,6.5,2025-04-13 11:20:15
29556,Iced Thai Tea (add Pudding); Coffee Milk Tea,13.75,2025-04-13 11:21:00
29557,Strawberry Matcha (add Boba Pearls); Green Tea,11.9,2025-04-13 11:22:30
29558,Oolong Tea (add Boba Pearls); Peach Tea (add Ice Cream); Lemonade (add Pudding); Thai Pearl Milk Tea; Fresh Matcha,31.1,2025-04-13 11:23:15
29559,Peach Tea (add Ice Cream); Halo Halo; Black Tea,18.85,2025-04-13 11:24:00
29560,Green Honey Tea; Coffee Milk Tea; Thai Pearl Milk Tea,17.35,2025-04-13 11:24:45
29561,Black Tea (add Ice Cream); Thai Pearl Milk Tea,11.9,2025-04-13 11:27:00
29562,Lemonade (add Boba Pearls); Strawberry Matcha,12.45,2025-04-13 11:27:45
29563,Oolong Tea,4.65,2025-04-13 11:30:00
29564,Lemonade (add Ice Cream); Black Honey Tea (add Ice Cream); Thai Pearl Milk Tea; Fresh Matcha,24.55,2025-04-13 11:34:30
29565,Green Tea; Lemonade; Black Honey Tea; Tiger Boba,21.2,2025-04-13 11:36:45
29566,Green Honey Tea (add Honey Jelly); Iced Thai Tea (add Pudding); Coffee Milk Tea,19.35,2025-04-13 11:37:30
29567,Thai Pearl Milk Tea (add Honey Jelly); Green Tea (add Honey Jelly); Strawberry Matcha; Green Tea; Green Tea,28.2,2025-04-13 11:38:15
29568,Pearl Milk Tea (add Boba Pearls); Black Honey Tea (add Pudding); Oolong Tea; Halo Halo,23.75,2025-04-13 11:39:00
29569,Thai Pearl Milk Tea (add Honey Jelly); Fresh Matcha (add Honey Jelly); Halo Halo (add Pudding); Coffee Milk Tea; Black Tea,32.6,2025-04-13 11:39:45
29570,Coffee Crema; Coffee Milk Tea; Fresh Matcha; Green Honey Tea,23.85,2025-04-13 11:42:00
29571,Green Honey Tea (add Pudding); Thai Pearl Milk Tea (add Honey Jelly); Coffee Milk Tea (add Pudding); Halo Halo; Tiger Boba,33.05,2025-04-13 11:43:30
29572,Coffee Milk Tea (add Boba Pearls); Coffee Milk Tea; Green Tea,17.9,2025-04-13 11:44:15
29573,Green Tea (add Honey Jelly); Coffee Crema,11.9,2025-04-13 11:46:30
29574,Pearl Milk Tea (add Honey Jelly); Thai Pearl Milk Tea (add Honey Jelly); Coffee Milk Tea; Fresh Matcha,26.05,2025-04-13 11:47:15
29575,Black Tea (add Honey Jelly); Peach Tea (add Boba Pearls); Thai Pearl Milk Tea,18.65,2025-04-13 11:48:00
29576,Green Honey Tea; Pearl Milk Tea,10.65,2025-04-13 11:48:45
